Date,Open vix,Open spy,return
3/25/98,20.59,111.40625,-1.374474053
3/26/98,23.02,109.875,0.796359499
3/27/98,22.440001,110.75,-1.015801354
3/30/98,24.32,109.625,0.484606613
3/31/98,24.23,110.15625,0.141843972
4/1/98,24.85,110.3125,0.566572238
4/2/98,23.07,110.9375,1.267605634
4/3/98,21.940001,112.34375,0.806675939
4/6/98,21.84,113.25,-1.324503311
4/7/98,23.309999,111.75,-0.475391499
4/8/98,23.01,111.21875,-0.590053386
4/9/98,21.389999,110.5625,0.734878462
4/13/98,22.99,111.375,-0.224466891
4/14/98,23.370001,111.125,0.75928009
4/15/98,21.459999,111.96875,-0.586101033
4/16/98,21.440001,111.3125,-0.533408198
4/17/98,22.32,110.71875,1.157211403
4/20/98,21.219999,112,0.390625
4/21/98,20.51,112.4375,0.389105058
4/22/98,19.74,112.875,-0.221483942
4/23/98,20.4,112.625,-0.776914539
4/24/98,20.280001,111.75,-2.125279642
4/27/98,24.950001,109.375,0.371428571
4/28/98,24.040001,109.78125,-0.683176772
4/29/98,23.360001,109.03125,1.404413872
4/30/98,21.16,110.5625,1.074053137
5/1/98,20.719999,111.75,0.86689038
5/4/98,19.57,112.71875,-0.637649016
5/5/98,20.940001,112,0.111607143
5/6/98,21.9,112.125,-1.449275362
5/7/98,23.65,110.5,-0.452488688
5/8/98,20.940001,110,1.420454545
5/11/98,20.08,111.5625,-0.672268908
5/12/98,21.23,110.8125,1.128031585
5/13/98,20.290001,112.0625,-0.474065811
5/14/98,19.9,111.53125,0.420285794
5/15/98,19.610001,112,-1.143973214
5/18/98,20.84,110.71875,0.254022015
5/19/98,20.74,111,0.98536036
5/20/98,19.66,112.09375,0.25090605
5/21/98,19.700001,112.375,-0.556173526
5/22/98,18.66,111.75,0.307606264
5/26/98,19.66,112.09375,-3.178143295
5/27/98,24.33,108.53125,1.238122661
5/28/98,21.790001,109.875,0.682593857
5/29/98,19.93,110.625,-1.497175141
6/1/98,22.709999,108.96875,0.94637224
6/2/98,22.219999,110,-0.113636364
6/3/98,21.1,109.875,-1.478953356
6/4/98,22.82,108.25,1.963048499
6/5/98,20.48,110.375,1.415628539
6/8/98,19.02,111.9375,-0.195421552
6/9/98,20.450001,111.71875,-0.083916084
6/10/98,21.26,111.625,-0.167973124
6/11/98,21.870001,111.4375,-1.402131239
6/12/98,23.57,109.875,-0.967007964
6/15/98,24.77,108.8125,-0.37334865
6/16/98,26.49,108.40625,1.614298069
6/17/98,23.379999,110.15625,0.936170213
6/18/98,22.870001,111.1875,-0.112422709
6/19/98,21.48,111.0625,-0.731570062
6/22/98,22.959999,110.25,0.765306122
6/23/98,21.18,111.09375,0.956399437
6/24/98,20.18,112.15625,1.56032321
6/25/98,19.5,113.90625,-0.521262003
6/26/98,19.84,113.3125,0.82735797
6/29/98,19.389999,114.25,-0.300875274
6/30/98,19.85,113.90625,0.137174211
7/1/98,18.99,114.0625,0.575342466
7/2/98,18.49,114.71875,0.054481068
7/6/98,19.059999,114.78125,1.048189491
7/7/98,18.4,115.984375,-0.094301495
7/8/98,18.24,115.875,0.350593312
7/9/98,18.049999,116.28125,-0.214995969
7/10/98,17.860001,116.03125,0.457850795
7/13/98,18.360001,116.5625,0.321715818
7/14/98,18.32,116.9375,0.962052378
7/15/98,17.879999,118.0625,-0.317628375
7/16/98,17.559999,117.6875,0.796601168
7/17/98,16.42,118.625,0.105374078
7/20/98,17.73,118.75,0.210526316
7/21/98,17.450001,119,-2.232142857
7/22/98,20.530001,116.34375,-0.026860059
7/23/98,20.540001,116.3125,-1.155292853
7/24/98,22.540001,114.96875,-1.168795868
7/27/98,24.43,113.625,0.715071507
7/28/98,23.690001,114.4375,-0.628072092
7/29/98,23.290001,113.71875,-0.082440231
7/30/98,23.809999,113.625,0.632563256
7/31/98,22.290001,114.34375,-2.241049467
8/3/98,26.15,111.78125,0.391389432
8/4/98,25.57,112.21875,-3.815093289
8/5/98,31.780001,107.9375,0.173711639
8/6/98,29.450001,108.125,1.445086705
8/7/98,27.66,109.6875,-0.854700855
8/10/98,28.049999,108.75,-1.810344828
8/11/98,32.540001,106.78125,0.907228563
8/12/98,29.41,107.75,0.986078886
8/13/98,28.200001,108.8125,-0.430786904
8/14/98,29.860001,108.34375,-2.163253533
8/17/98,34.77,106,2.830188679
8/18/98,30.66,109,1.92087156
8/19/98,27.559999,111.09375,-1.265822785
8/20/98,29.27,109.6875,-1.367521368
8/21/98,32.59,108.1875,0.982091277
8/24/98,31.690001,109.25,1.029748284
8/25/98,29.309999,110.375,-1.896942242
8/26/98,31.950001,108.28125,-1.183261183
8/27/98,33.650002,107,-1.898364486
8/28/98,38.400002,104.96875,-1.161059839
8/31/98,39.740002,103.75,-7.409638554
9/1/98,41.740002,96.0625,3.903708523
9/2/98,35.209999,99.8125,-2.191609267
9/3/98,40.959999,97.625,1.85659411
9/4/98,40.66,99.4375,1.445631678
9/8/98,40.110001,100.875,1.858736059
9/9/98,37.860001,102.75,-4.197080292
9/10/98,43.889999,98.4375,-0.253968254
9/11/98,47.950001,98.1875,4.774029281
9/14/98,40.889999,102.875,0
9/15/98,38.369999,102.875,1.822600243
9/16/98,35.93,104.75,-2.386634845
9/17/98,39.43,102.25,0.122249389
9/18/98,39.439999,102.375,-2.686202686
9/21/98,42.740002,99.625,3.889585947
9/22/98,37.849998,103.5,0.362318841
9/23/98,35.029999,103.875,2.346570397
9/24/98,33.779999,106.3125,-2.998236332
9/25/98,37.139999,103.125,2.121212121
9/28/98,34.200001,105.3125,0.059347181
9/29/98,37.169998,105.375,-1.779359431
9/30/98,37.16,103.5,-3.351449275
10/1/98,41.900002,100.03125,-1.155888785
10/2/98,42.169998,98.875,0.726927939
10/5/98,42.650002,99.59375,1.160966426
10/6/98,40.16,100.75,-2.109181141
10/7/98,40.98,98.625,-4.11913815
10/8/98,47.07,94.5625,2.577660278
10/9/98,43.279999,97,3.737113402
10/12/98,40.549999,100.625,-1.055900621
10/13/98,40.970001,99.5625,-0.62774639
10/14/98,40.919998,98.9375,1.200252685
10/15/98,39.610001,100.125,5.992509363
10/16/98,34.009998,106.125,-0.412249706
10/19/98,35.939999,105.6875,1.774098167
10/20/98,30.809999,107.5625,-0.639163277
10/21/98,33.27,106.875,-0.087719298
10/22/98,33.900002,106.78125,1.112086626
10/23/98,31.9,107.96875,-0.23154848
10/26/98,33.25,107.71875,0.667246881
10/27/98,31.200001,108.4375,-1.729106628
10/28/98,33.77,106.5625,0.498533724
10/29/98,32.09,107.09375,2.830463963
10/30/98,28.280001,110.125,0.624290579
11/2/98,28.309999,110.8125,0.705019741
11/3/98,26.6,111.59375,0.784094091
11/4/98,26.98,112.46875,-0.833564879
11/5/98,27.52,111.53125,1.737181283
11/6/98,25.91,113.46875,0.413109336
11/9/98,26.93,113.9375,-0.822819528
11/10/98,28.200001,113,0.719026549
11/11/98,27.280001,113.8125,-1.317957166
11/12/98,28.629999,112.3125,-0.083472454
11/13/98,29.49,112.21875,1.782233361
11/16/98,28.790001,114.21875,-0.49247606
11/17/98,29.34,113.65625,0.577398955
11/18/98,28.129999,114.3125,0.847457627
11/19/98,26.1,115.28125,0.935212795
11/20/98,24.01,116.359375,0.953404055
11/23/98,22.200001,117.46875,1.303538175
11/24/98,22.32,119,-0.052521008
11/25/98,23.48,118.9375,0.446663163
11/27/98,22.43,119.46875,-0.379283285
11/30/98,22.790001,119.015625,-2.428777734
12/1/98,27.379999,116.125,0.941872982
12/2/98,25.629999,117.21875,0.026659557
12/3/98,25.530001,117.25,-0.533049041
12/4/98,26.280001,116.625,1.232583065
12/7/98,25.59,118.0625,0.397035469
12/8/98,25.049999,118.53125,0.131821777
12/9/98,25.780001,118.6875,0.131648236
12/10/98,25.73,118.84375,-2.024717328
12/11/98,27.93,116.4375,-0.241545894
12/14/98,29.860001,116.15625,-1.264460586
12/15/98,31.379999,114.6875,2.125340599
12/16/98,29.129999,117.125,0.080042689
12/17/98,29.42,117.21875,0.933084511
12/18/98,26.799999,118.3125,0.792393027
12/21/98,24.639999,119.25,0.969601677
12/22/98,24.049999,120.40625,0.648845056
12/23/98,21.889999,121.1875,1.624548736
12/24/98,21,123.15625,0.076122811
12/28/98,22.92,123.25,-0.431034483
12/29/98,23.68,122.71875,0.993124523
12/30/98,22.030001,123.9375,-0.504286435
12/31/98,23.74,123.3125,0.050684237
1/4/99,25.379999,123.375,-0.354609929
1/5/99,25.92,122.9375,2.33858668
1/6/99,23.360001,125.8125,0.44709389
1/7/99,24.42,126.375,1.434223541
1/8/99,22.950001,128.1875,-0.390053632
1/11/99,21.41,127.6875,-1.150269212
1/12/99,25.59,126.21875,-4.605100272
1/13/99,32.619999,120.40625,2.67324163
1/14/99,30.459999,123.625,-1.011122346
1/15/99,32.560001,122.375,2.387640449
1/19/99,28.860001,125.296875,0.635989525
1/20/99,28.620001,126.09375,-0.408921933
1/21/99,29.549999,125.578125,-2.749782257
1/22/99,32.259998,122.125,0.946775844
1/25/99,32.220001,123.28125,0.684410646
1/26/99,30.92,124.125,1.812688822
1/27/99,28.280001,126.375,-0.890207715
1/28/99,29.25,125.25,1.671656687
1/29/99,27.77,127.34375,1.055214724
2/1/99,27.209999,128.6875,-1.250607091
2/2/99,28.190001,127.078125,-1.094307144
2/3/99,28.59,125.6875,1.342615614
2/4/99,27.620001,127.375,-1.34936212
2/5/99,29.690001,125.65625,-0.447649838
2/8/99,29.530001,125.09375,-0.574569073
2/9/99,29.959999,124.375,-1.809045226
2/10/99,31.59,122.125,0.76765609
2/11/99,30.030001,123.0625,1.422041646
2/12/99,27.85,124.8125,-0.050075113
2/16/99,28.879999,124.75,-1.25250501
2/17/99,30.209999,123.1875,0
2/18/99,30.99,123.1875,0.659563673
2/19/99,30.01,124,0.352822581
2/22/99,28.83,124.4375,2.536413862
2/23/99,25.92,127.59375,0.195934362
2/24/99,25.700001,127.84375,-2.591053532
2/25/99,27.950001,124.53125,0.17565872
2/26/99,28.41,124.75,-0.876753507
3/1/99,29.34,123.65625,0.682335102
3/2/99,27.959999,124.5,-1.129518072
3/3/99,28.85,123.09375,0.787001777
3/4/99,27.809999,124.0625,2.770780856
3/5/99,24.780001,127.5,0.612745098
3/8/99,24.870001,128.28125,-0.12180268
3/9/99,25.280001,128.125,0.268292683
3/10/99,24.860001,128.46875,0.948674288
3/11/99,24.309999,129.6875,1.012048193
3/12/99,24.790001,131,-0.811068702
3/15/99,25.809999,129.9375,0.913900914
3/16/99,25.34,131.125,-0.333651096
3/17/99,24.93,130.6875,-0.693448111
3/18/99,25.139999,129.78125,1.950397303
3/19/99,24.07,132.3125,-1.700519603
3/22/99,25.299999,130.0625,-0.576645843
3/23/99,25.969999,129.3125,-1.909134848
3/24/99,26.99,126.84375,0.96082779
3/25/99,25.32,128.0625,0.439238653
3/26/99,24.790001,128.625,0.413022352
3/29/99,23.870001,129.15625,0.604887491
3/30/99,24.34,129.9375,0.937950938
3/31/99,22.030001,131.15625,-1.11984751
4/1/99,22.870001,129.6875,0.963855422
4/5/99,22.879999,130.9375,0.954653938
4/6/99,22.530001,132.1875,0.378250591
4/7/99,22.530001,132.6875,0.376825247
4/8/99,23.379999,133.1875,0.938526513
4/9/99,22.16,134.4375,-0.720595072
4/12/99,21.129999,133.46875,2.083821119
4/13/99,22.16,136.25,-0.137614679
4/14/99,23.33,136.0625,-1.92926045
4/15/99,25.219999,133.4375,-0.398126464
4/16/99,24.07,132.90625,-0.164589701
4/19/99,23.59,132.6875,-2.166745172
4/20/99,25.84,129.8125,0.962927299
4/21/99,24.860001,131.0625,3.09966619
4/22/99,22.42,135.125,0.555041628
4/23/99,22.6,135.875,0.459981601
4/26/99,23.93,136.5,0.457875458
4/27/99,23.040001,137.125,-0.501367366
4/28/99,23.530001,136.4375,-0.641319285
4/29/99,24.5,135.5625,-0.345781466
4/30/99,24.41,135.09375,-1.226000463
5/3/99,24.41,133.4375,1.264637002
5/4/99,24.23,135.125,-0.878815911
5/5/99,25.719999,133.9375,0.373308446
5/6/99,25.34,134.4375,0.046490005
5/7/99,26.15,134.5,0.255576208
5/10/99,26.389999,134.84375,0.347624565
5/11/99,25.860001,135.3125,0.323325635
5/12/99,26.709999,135.75,1.104972376
5/13/99,25.559999,137.25,-1.958105647
5/14/99,26.59,134.5625,-0.696702276
5/17/99,27.98,133.625,0.678203929
5/18/99,27.549999,134.53125,-0.046457607
5/19/99,25.860001,134.46875,0.488031606
5/20/99,25.1,135.125,-0.740055504
5/21/99,24.120001,134.125,-0.209692451
5/24/99,24.93,133.84375,-1.844501518
5/25/99,27.709999,131.375,-1.569933397
5/26/99,28.83,129.3125,0.410826486
5/27/99,27.59,129.84375,-0.649819495
5/28/99,27.26,129,0.872093023
6/1/99,27.120001,130.125,-0.288184438
6/2/99,26.530001,129.75,0.722543353
6/3/99,25.82,130.6875,0.597800096
6/4/99,25.309999,131.46875,1.49750416
6/7/99,24.4,133.4375,-0.046838407
6/8/99,23.559999,133.375,-0.72633552
6/9/99,23.84,132.40625,-0.731649752
6/10/99,24.780001,131.4375,-0.166428911
6/11/99,24.870001,131.21875,-0.4048583
6/14/99,26.08,130.6875,-0.167384027
6/15/99,26.16,130.46875,1.461077844
6/16/99,24.389999,132.375,0.377714825
6/17/99,22.74,132.875,0.893697084
6/18/99,22.190001,134.0625,0.303030303
6/21/99,22.32,134.46875,-0.348594004
6/22/99,21.68,134,-0.746268657
6/23/99,22.209999,133,-0.093984962
6/24/99,20.67,132.875,-0.211665099
6/25/99,21.360001,132.59375,0.07070469
6/28/99,22.48,132.6875,0.23551578
6/29/99,23.540001,133,1.221804511
6/30/99,22.99,134.625,1.764159703
7/1/99,20.57,137,0.821167883
7/2/99,19.24,138.125,0.814479638
7/6/99,19.93,139.25,-0.13464991
7/7/99,21.110001,139.0625,0
7/8/99,20.969999,139.0625,0.674157303
7/9/99,18.549999,140,0.669642857
7/12/99,19.299999,140.9375,-1.10864745
7/13/99,19.35,139.375,0.448430493
7/14/99,19.440001,140,0.558035714
7/15/99,18.67,140.78125,0.332963374
7/16/99,18.049999,141.25,0.663716814
7/19/99,18.5,142.1875,-1.450549451
7/20/99,19.959999,140.125,-1.449598573
7/21/99,21.26,138.09375,-0.475220638
7/22/99,21.9,137.4375,-0.5684402
7/23/99,22.360001,136.65625,-1.303453007
7/26/99,24.76,134.875,0.834105653
7/27/99,24.450001,136,0.183823529
7/28/99,23.34,136.25,-0.963302752
7/29/99,23.51,134.9375,-0.092635479
7/30/99,23.809999,134.8125,-1.529902643
8/2/99,25.75,132.75,0.729755179
8/3/99,25.25,133.71875,-0.74783828
8/4/99,25.629999,132.71875,-1.389215917
8/5/99,28.83,130.875,0.262655205
8/6/99,26.309999,131.21875,-0.476303882
8/9/99,27.41,130.59375,-0.550370902
8/10/99,27.610001,129.875,-0.144369586
8/11/99,27.190001,129.6875,0.771084337
8/12/99,24.58,130.6875,0.717360115
8/13/99,23.66,131.625,1.13960114
8/16/99,23.75,133.125,0.985915493
8/17/99,22.09,134.4375,-0.174337517
8/18/99,22.780001,134.203125,-1.362207475
8/19/99,24.57,132.375,0.519357885
8/20/99,24.049999,133.0625,1.315171442
8/23/99,23.129999,134.8125,0.927213723
8/24/99,23.41,136.0625,0.826825907
8/25/99,21.92,137.1875,0.797266515
8/26/99,20.25,138.28125,-1.016949153
8/27/99,20.9,136.875,-1.118721461
8/30/99,23.299999,135.34375,-1.777880397
8/31/99,24.41,132.9375,0
9/1/99,23.860001,132.9375,-0.611189469
9/2/99,24.25,132.125,2.081362346
9/3/99,21.5,134.875,0.880444856
9/7/99,22.4,136.0625,-0.895728066
9/8/99,24.209999,134.84375,-0.069524913
9/9/99,23.91,134.75,1.113172542
9/10/99,22.190001,136.25,-0.825688073
9/13/99,22.799999,135.125,-0.786308973
9/14/99,23.379999,134.0625,1.025641026
9/15/99,22.969999,135.4375,-2.168897093
9/16/99,25.459999,132.5,0.094339623
9/17/99,24.33,132.625,0.989632422
9/20/99,24.08,133.9375,-1.259916006
9/21/99,24.51,132.25,-0.756143667
9/22/99,25.879999,131.25,0.428571429
9/23/99,24.129999,131.8125,-3.082029398
9/24/99,28.200001,127.75,0.782778865
9/27/99,27.059999,128.75,-0.631067961
9/28/99,26.34,127.9375,0.390815828
9/29/99,25.51,128.4375,-0.778588808
9/30/99,26.15,127.4375,0.392349191
10/1/99,25.58,127.9375,0.97703957
10/4/99,25.26,129.1875,1.185292695
10/5/99,24.68,130.71875,0.023906287
10/6/99,23.719999,130.75,1.613288719
10/7/99,22.440001,132.859375,-0.834999412
10/8/99,22.440001,131.75,1.39943074
10/11/99,20.709999,133.59375,-0.350877193
10/12/99,21.559999,133.125,-1.830985915
10/13/99,22.620001,130.6875,-1.68579627
10/14/99,26.68,128.484375,-1.933600876
10/15/99,27.309999,126,-0.843253968
10/18/99,29.34,124.9375,1.80090045
10/19/99,26.25,127.1875,0.442260442
10/20/99,25.15,127.75,-0.415851272
10/21/99,25.530001,127.21875,1.989683125
10/22/99,22.02,129.75,-0.337186898
10/25/99,23.780001,129.3125,0.676655389
10/26/99,22.940001,130.1875,-1.392222756
10/27/99,24.32,128.375,3.164556962
10/28/99,22.370001,132.4375,2.571967909
10/29/99,20.629999,135.84375,0.483091787
11/1/99,22.700001,136.5,-0.389194139
11/2/99,22.09,135.96875,0.022983222
11/3/99,23.08,136,0.551470588
11/4/99,22.469999,136.75,1.371115174
11/5/99,21.469999,138.625,-1.172227232
11/8/99,22.57,137,1.094890511
11/9/99,22.059999,138.5,-1.624548736
11/10/99,22.6,136.25,1.422018349
11/11/99,22.24,138.1875,0.768882858
11/12/99,21.99,139.25,0.426391382
11/15/99,21.780001,139.84375,0.51396648
11/16/99,22.129999,140.5625,1.20053357
11/17/99,20.780001,142.25,0.131810193
11/18/99,20.59,142.4375,-0.021939447
11/19/99,18.799999,142.40625,0.021944262
11/22/99,20.370001,142.4375,0.285212813
11/23/99,21.07,142.84375,-1.465762415
11/24/99,20.700001,140.75,1.221136767
11/26/99,20.35,142.46875,-1.118666374
11/29/99,24.27,140.875,-0.088731145
11/30/99,23.809999,140.75,-1.021314387
12/1/99,23.41,139.3125,0.942126514
12/2/99,21.690001,140.625,1.711111111
12/3/99,19.74,143.03125,0.349573957
12/6/99,21.120001,143.53125,-0.174178097
12/7/99,20.93,143.28125,-1.352235551
12/8/99,21.209999,141.34375,0.331638293
12/9/99,20.799999,141.8125,0.330542089
12/10/99,21.610001,142.28125,-0.593015594
12/13/99,21.959999,141.4375,0.132567388
12/14/99,22.25,141.625,-0.882612533
12/15/99,23.25,140.375,1.291184328
12/16/99,21.360001,142.1875,0.571428571
12/17/99,21.389999,143,-0.305944056
12/20/99,22.18,142.5625,-0.679526523
12/21/99,22.98,141.59375,1.434561907
12/22/99,22.139999,143.625,0.968233246
12/23/99,21.59,145.015625,1.023596595
12/27/99,22.879999,146.5,-0.42662116
12/28/99,23.610001,145.875,0.29991431
12/29/99,23.08,146.3125,0.55531824
12/30/99,23.51,147.125,-0.191163976
12/31/99,25.030001,146.84375,0.957650564
1/3/00,24.360001,148.25,-3.18296796
1/4/00,24.940001,143.53125,-2.503810146
1/5/00,27.98,139.9375,-0.223313979
1/6/00,26.68,139.625,0.492390331
1/7/00,25.139999,140.3125,4.231625835
1/10/00,21.889999,146.25,-0.299145299
1/11/00,21.98,145.8125,-0.835833691
1/12/00,23.049999,144.59375,-0.086449103
1/13/00,22.73,144.46875,1.427644387
1/14/00,19.83,146.53125,-0.810407336
1/18/00,21.389999,145.34375,-0.021500753
1/19/00,22.15,145.3125,1.139784946
1/20/00,21.309999,146.96875,-0.999362109
1/21/00,21.549999,145.5,0.107388316
1/24/00,21.43,145.65625,-3.529285561
1/25/00,23.790001,140.515625,0.344712554
1/26/00,22.91,141,0.598404255
1/27/00,22.370001,141.84375,-1.696408901
1/28/00,23.75,139.4375,-2.599731062
1/31/00,26.780001,135.8125,2.899217671
2/1/00,24.43,139.75,1.095706619
2/2/00,23.02,141.28125,-0.287547003
2/3/00,22.719999,140.875,1.641526176
2/4/00,20.77,143.1875,-0.436490615
2/7/00,22.969999,142.5625,0.98640947
2/8/00,21.68,143.96875,0.347297591
2/9/00,21.540001,144.46875,-1.968418776
2/10/00,23.360001,141.625,0.154457193
2/11/00,22.940001,141.84375,-1.454064772
2/14/00,24.67,139.78125,-0.380058127
2/15/00,24.08,139.25,0.807899461
2/16/00,23.200001,140.375,0.044523598
2/17/00,22.9,140.4375,-1.112594571
2/18/00,23.370001,138.875,-2.655265527
2/22/00,25.91,135.1875,0.323624595
2/23/00,25.200001,135.625,0.783410138
2/24/00,24.18,136.6875,-1.09739369
2/25/00,24.129999,135.1875,-1.340730467
2/28/00,25.9,133.375,2.014995314
2/29/00,23.76,136.0625,1.148369316
3/1/00,22.65,137.625,0.772025431
3/2/00,21.620001,138.6875,1.261829653
3/3/00,19.98,140.4375,0.267022697
3/6/00,20.379999,140.8125,-0.577008433
3/7/00,22.24,140,-2.522321429
3/8/00,24.57,136.46875,0.572475384
3/9/00,24.18,137.25,2.140255009
3/10/00,20.889999,140.1875,-2.496656264
3/13/00,23.030001,136.6875,1.897576589
3/14/00,22.75,139.28125,-1.727619475
3/15/00,24.66,136.875,3.470319635
3/16/00,21.65,141.625,2.956751986
3/17/00,21.26,145.8125,0.728675525
3/20/00,22.309999,146.875,-0.914893617
3/21/00,23.450001,145.53125,2.77002362
3/22/00,21.91,149.5625,-0.271625575
3/23/00,21.82,149.15625,2.493190865
3/24/00,22.450001,152.875,0.327064595
3/27/00,24.35,153.375,-1.385493073
3/28/00,24.99,151.25,0.20661157
3/29/00,24.370001,151.5625,-0.927835052
3/30/00,23.950001,150.15625,-0.353798127
3/31/00,24.780001,149.625,0.334168755
4/3/00,24.99,150.125,1.082431307
4/4/00,23.5,151.75,-2.55354201
4/5/00,28.559999,147.875,1.606086221
4/6/00,27.709999,150.25,0.873544093
4/7/00,25.639999,151.5625,0.12371134
4/10/00,25.440001,151.75,-1.153212521
4/11/00,27.67,150,0.25
4/12/00,27.190001,150.375,-1.932668329
4/13/00,28.459999,147.46875,-3.284594194
4/14/00,30.09,142.625,-5.214723926
4/17/00,33.700001,135.1875,3.975959316
4/18/00,27.93,140.5625,2.801244998
4/19/00,26.540001,144.5,-0.648788927
4/20/00,26.540001,143.5625,-1.436656508
4/24/00,27.790001,141.5,2.208480565
4/25/00,26.26,144.625,2.312013829
4/26/00,25.389999,147.96875,-3.357972545
4/27/00,29.43,143,2.797202797
4/28/00,25.620001,147,-0.297619048
5/1/00,26.07,146.5625,-0.724946695
5/2/00,26.809999,145.5,-1.030927835
5/3/00,30,144,-1.388888889
5/4/00,31.450001,142,-0.660211268
5/5/00,29.49,141.0625,1.196278245
5/8/00,28.799999,142.75,0.218914186
5/9/00,28.25,143.0625,-1.791175186
5/10/00,29.68,140.5,-0.266903915
5/11/00,29.07,140.125,1.204281891
5/12/00,26.33,141.8125,0.661084178
5/15/00,26.469999,142.75,2.670753065
5/16/00,24.459999,146.5625,-0.597014925
5/17/00,24.620001,145.6875,-0.042900043
5/18/00,23.42,145.625,-2.103004292
5/19/00,24.85,142.5625,-0.920648838
5/22/00,26.25,141.25,-0.575221239
5/23/00,25.75,140.4375,-1.73564753
5/24/00,25.959999,138,1.947463768
5/25/00,23.870001,140.6875,-1.332741004
5/26/00,24.610001,138.8125,0.855470509
5/30/00,24.59,140,1.830357143
5/31/00,24.09,142.5625,0.789127576
6/1/00,23.200001,143.6875,3.653762505
6/2/00,21.32,148.9375,-0.986151909
6/5/00,23.059999,147.46875,-0.572155118
6/6/00,23.200001,146.625,0
6/7/00,23.17,146.625,0.596760443
6/8/00,23.360001,147.5,0
6/9/00,22.08,147.5,-0.360169492
6/12/00,22.219999,146.96875,-1.467148629
6/13/00,23.280001,144.8125,2.373759171
6/14/00,21.610001,148.25,-0.084317032
6/15/00,21.42,148.125,0.126582278
6/16/00,20.540001,148.3125,-1.243152128
6/19/00,21.16,146.46875,1.173458502
6/20/00,20.809999,148.1875,-0.843525938
6/21/00,21.059999,146.9375,0.425350915
6/22/00,21.540001,147.5625,-1.185938162
6/23/00,22.129999,145.8125,-0.300042863
6/26/00,24.85,145.375,0.419174549
6/27/00,22.1,145.984375,-0.246173606
6/28/00,21.870001,145.625,-0.600858369
6/29/00,20.76,144.75,-0.561312608
6/30/00,19.68,143.9375,1.042118975
7/3/00,20.51,145.4375,0.64460679
7/5/00,20.629999,146.375,-0.98206661
7/6/00,20.77,144.9375,1.20741699
7/7/00,19.68,146.6875,0.809544099
7/10/00,20.200001,147.875,-0.274725275
7/11/00,19.639999,147.46875,1.229073956
7/12/00,20.290001,149.28125,0.471006908
7/13/00,19.9,149.984375,0.302114804
7/14/00,19.209999,150.4375,0.363523058
7/17/00,20.02,150.984375,-0.238021318
7/18/00,19.700001,150.625,-0.767634855
7/19/00,19.280001,149.46875,-0.313610705
7/20/00,19.049999,149,0.503355705
7/21/00,19.040001,149.75,-1.085141903
7/24/00,19.35,148.125,-0.253164557
7/25/00,19.459999,147.75,-0.528764805
7/26/00,19.629999,146.96875,-0.701679779
7/27/00,19.26,145.9375,-0.149892934
7/28/00,19.33,145.71875,-1.908642505
7/31/00,20.98,142.9375,0.480979449
8/1/00,20.66,143.625,0.174064404
8/2/00,20.200001,143.875,-0.695047785
8/3/00,20.290001,142.875,2.405949256
8/4/00,18.75,146.3125,0.27765912
8/7/00,19.309999,146.71875,0.532481363
8/8/00,18.889999,147.5,1.112288136
8/9/00,18.780001,149.140625,-1.079099005
8/10/00,18.969999,147.53125,-0.614276636
8/11/00,19.26,146.625,0.7885763
8/14/00,18.98,147.78125,1.057305984
8/15/00,17.969999,149.34375,-0.02092488
8/16/00,17.809999,149.3125,-0.418585182
8/17/00,18,148.6875,1.134930643
8/18/00,17.17,150.375,-0.228595179
8/21/00,17.709999,150.03125,0.354092897
8/22/00,17.83,150.5625,-0.498132005
8/23/00,17.59,149.8125,0.896954526
8/24/00,17.42,151.15625,0
8/25/00,16.959999,151.15625,0.062021914
8/28/00,17.110001,151.25,0.123966942
8/29/00,16.84,151.4375,-0.082542303
8/30/00,17.129999,151.3125,-0.165220983
8/31/00,17.440001,151.0625,1.448076127
9/1/00,16.809999,153.25,-0.897226754
9/5/00,19.18,151.875,-0.452674897
9/6/00,19.700001,151.1875,-0.620090947
9/7/00,20.469999,150.25,0.020798669
9/8/00,18.809999,150.28125,-0.353503847
9/11/00,19.030001,149.75,0
9/12/00,18.33,149.75,-1.168614357
9/13/00,18.76,148,1.266891892
9/14/00,18.24,149.875,-1.125938282
9/15/00,18.09,148.1875,-1.223112611
9/18/00,18.879999,146.375,-0.853970965
9/19/00,20.219999,145.125,0.387596899
9/20/00,19.99,145.6875,-0.836550837
9/21/00,20.17,144.46875,-1.276227558
9/22/00,22.09,142.625,2.322524102
9/25/00,20.85,145.9375,-1.070663812
9/26/00,21.5,144.375,-0.562770563
9/27/00,21.709999,143.5625,-0.261210274
9/28/00,21.280001,143.1875,1.593190746
9/29/00,19.879999,145.46875,-0.816326531
10/2/00,20.98,144.28125,0.173272688
10/3/00,20.99,144.53125,-1.145945946
10/4/00,22.18,142.875,0.371828521
10/5/00,21.02,143.40625,0.326868599
10/6/00,20.530001,143.875,-1.781059948
10/9/00,23.92,141.3125,-0.862450243
10/10/00,23.77,140.09375,-1.762212804
10/11/00,26.23,137.625,-0.249772934
10/12/00,27.209999,137.28125,-3.164124744
10/13/00,29.34,132.9375,3.361542078
10/16/00,27.33,137.40625,0.750511713
10/17/00,26.190001,138.4375,-4.198645598
10/18/00,30.700001,132.625,3.180961357
10/19/00,26.799999,136.84375,1.118976935
10/20/00,24.629999,138.375,1.129177958
10/23/00,24.58,139.9375,0.736936132
